Sample	ENiClust	Gene	AMP	Segment	linear	complex	ecDNA	Summary
CURTIS_H002080_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	NO	AMP
CURTIS_H002080_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	NO	AMP
CURTIS_H001733_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	NO	AMP
CURTIS_H001721_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	NO	AMP
CURTIS_H001700_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001700_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	NO	NO
CURTIS_H001698_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	NO	NO
CURTIS_H001698_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	YES	NO
CURTIS_H001698_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H001698_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	NO	NO
CURTIS_H001698_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	YES	NO
CURTIS_H001698_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001698_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001695_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	NO	NO
CURTIS_H001695_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	NO	NO
CURTIS_H001695_T01_01_WG01	ic5	CDK12	NO	NO	NO	NO	YES	NO
CURTIS_H001695_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001695_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	NO	NO
CURTIS_H001695_T01_01_WG01	ic5	MED1	NO	NO	NO	NO	NO	NO
CURTIS_H001695_T01_01_WG01	ic5	NEUROD2	NO	NO	NO	NO	YES	NO
CURTIS_H001695_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001695_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H001695_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001695_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001695_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	NO	NO
CURTIS_H001695_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	NO	NO
CURTIS_H001695_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001695_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	PNMT	NA	NO	NO	NO	YES	NA
CURTIS_H001690_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001690_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001689_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	NO	AMP
CURTIS_H001689_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	NO	AMP
CURTIS_H001688_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001688_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001687_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001684_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	NO	NO
CURTIS_H001684_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	NO	NO
CURTIS_H001684_T01_01_WG01	ic5	CDK12	NO	NO	NO	NO	YES	NO
CURTIS_H001684_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001684_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	NO	NO
CURTIS_H001684_T01_01_WG01	ic5	MED1	NO	NO	NO	NO	YES	NO
CURTIS_H001684_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001684_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001684_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H001684_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001684_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001684_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	NO	NO
CURTIS_H001684_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	NO	NO
CURTIS_H001684_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001684_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001673_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	NO	AMP
CURTIS_H001673_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001673_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001673_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001673_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	NO	AMP
CURTIS_H001673_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	NO	AMP
CURTIS_H001673_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001673_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001673_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	NO	AMP
CURTIS_H001673_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001673_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001673_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	NO	AMP
CURTIS_H001673_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001673_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001673_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001658_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001656_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001651_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	NO	NO
CURTIS_H001651_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	YES	NO
CURTIS_H001651_T01_01_WG01	ic5	CDK12	NO	NO	NO	NO	YES	NO
CURTIS_H001651_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001651_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	NO	NO
CURTIS_H001651_T01_01_WG01	ic5	MED1	NO	NO	NO	NO	NO	NO
CURTIS_H001651_T01_01_WG01	ic5	NEUROD2	NO	NO	NO	NO	YES	NO
CURTIS_H001651_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001651_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H001651_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001651_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001651_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	YES	NO
CURTIS_H001651_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	NO	NO
CURTIS_H001651_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001651_T01_01_WG01	ic5	TCAP	NA	NO	NO	NO	YES	NA
CURTIS_H001637_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001637_T01_01_WG01	ic5	TCAP	NA	NO	NO	NO	YES	NA
CURTIS_H001629_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	CDK12	NO	NO	NO	YES	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	ERBB2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001629_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	MED1	NO	NO	NO	NO	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	NEUROD2	NO	NO	NO	YES	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	PGAP3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001629_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	PNMT	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001629_T01_01_WG01	ic5	PPP1R1B	NO	NO	NO	YES	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	STARD3	NO	NO	NO	YES	NO	NO
CURTIS_H001629_T01_01_WG01	ic5	TCAP	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001627_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	NO	AMP
CURTIS_H001627_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	NO	AMP
